PRODUCT_KEY,PRODUCT_ID,PRODUCT_NAME,CATEGORY,SUB_CATEGORY,BRAND,PRODUCT_STATUS,CREATED_AT,UPDATED_AT
1376,201100,Tata Men Product 1100,Fashion,Men,Tata,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1377,201101,Prestige Furniture Product 1101,Home,Furniture,Prestige,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1378,201102,Puma Footwear Product 1102,Fashion,Footwear,Puma,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1379,201103,Puma Footwear Product 1103,Fashion,Footwear,Puma,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1380,201104,Prestige Snacks Product 1104,Grocery,Snacks,Prestige,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1381,201105,Tata Footwear Product 1105,Fashion,Footwear,Tata,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1382,201106,Lakme Women Product 1106,Fashion,Women,Lakme,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1383,201107,Puma Mobiles Product 1107,Electronics,Mobiles,Puma,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1384,201108,Nike Men Product 1108,Fashion,Men,Nike,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1385,201109,Nestle Skin Care Product 1109,Beauty,Skin Care,Nestle,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1386,201110,Lg Decor Product 1110,Home,Decor,Lg,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1387,201111,Puma Kitchen Product 1111,Home,Kitchen,Puma,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1388,201112,Apple Skin Care Product 1112,Beauty,Skin Care,Apple,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1389,201113,Apple Hair Care Product 1113,Beauty,Hair Care,Apple,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1390,201114,Nestle Mobiles Product 1114,Electronics,Mobiles,Nestle,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1391,201115,Adidas Beverages Product 1115,Grocery,Beverages,Adidas,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1392,201116,Samsung Mobiles Product 1116,Electronics,Mobiles,Samsung,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1393,201117,Samsung Decor Product 1117,Home,Decor,Samsung,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1394,201118,Samsung Laptops Product 1118,Electronics,Laptops,Samsung,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1395,201119,Nike Hair Care Product 1119,Beauty,Hair Care,Nike,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1396,201120,Apple Women Product 1120,Fashion,Women,Apple,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1397,201121,Puma Staples Product 1121,Grocery,Staples,Puma,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1398,201122,Lakme Snacks Product 1122,Grocery,Snacks,Lakme,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1399,201123,Lg Furniture Product 1123,Home,Furniture,Lg,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1400,201124,Nike Kitchen Product 1124,Home,Kitchen,Nike,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1401,201125,Nike Kitchen Product 1125,Home,Kitchen,Nike,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1402,201126,Tata Decor Product 1126,Home,Decor,Tata,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1403,201127,Apple Footwear Product 1127,Fashion,Footwear,Apple,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1404,201128,Puma Women Product 1128,Fashion,Women,Puma,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1405,201129,Philips Accessories Product 1129,Electronics,Accessories,Philips,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1406,201130,Nike Footwear Product 1130,Fashion,Footwear,Nike,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1407,201131,Nestle Staples Product 1131,Grocery,Staples,Nestle,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1408,201132,Lg Snacks Product 1132,Grocery,Snacks,Lg,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1409,201133,Prestige Snacks Product 1133,Grocery,Snacks,Prestige,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1410,201134,Tata Furniture Product 1134,Home,Furniture,Tata,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1411,201135,Samsung Footwear Product 1135,Fashion,Footwear,Samsung,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1412,201136,Tata Men Product 1136,Fashion,Men,Tata,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1413,201137,Nike Beverages Product 1137,Grocery,Beverages,Nike,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1414,201138,Puma Hair Care Product 1138,Beauty,Hair Care,Puma,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1415,201139,Nestle Footwear Product 1139,Fashion,Footwear,Nestle,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1416,201140,Puma Mobiles Product 1140,Electronics,Mobiles,Puma,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1417,201141,Adidas Hair Care Product 1141,Beauty,Hair Care,Adidas,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1418,201142,Prestige Men Product 1142,Fashion,Men,Prestige,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1419,201143,Lakme Footwear Product 1143,Fashion,Footwear,Lakme,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1420,201144,Apple Furniture Product 1144,Home,Furniture,Apple,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1421,201145,Lg Snacks Product 1145,Grocery,Snacks,Lg,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1422,201146,Adidas Snacks Product 1146,Grocery,Snacks,Adidas,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1423,201147,Tata Staples Product 1147,Grocery,Staples,Tata,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1424,201148,Nestle Decor Product 1148,Home,Decor,Nestle,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1425,201149,Samsung Furniture Product 1149,Home,Furniture,Samsung,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1426,201150,Lakme Kitchen Product 1150,Home,Kitchen,Lakme,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1427,201151,Nike Men Product 1151,Fashion,Men,Nike,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1428,201152,Prestige Furniture Product 1152,Home,Furniture,Prestige,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1429,201153,Apple Footwear Product 1153,Fashion,Footwear,Apple,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1430,201154,Lakme Decor Product 1154,Home,Decor,Lakme,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1431,201155,Sony Skin Care Product 1155,Beauty,Skin Care,Sony,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1432,201156,Apple Beverages Product 1156,Grocery,Beverages,Apple,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1433,201157,Lg Beverages Product 1157,Grocery,Beverages,Lg,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1434,201158,Sony Skin Care Product 1158,Beauty,Skin Care,Sony,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1435,201159,Prestige Mobiles Product 1159,Electronics,Mobiles,Prestige,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1436,201160,Puma Men Product 1160,Fashion,Men,Puma,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1437,201161,Lakme Kitchen Product 1161,Home,Kitchen,Lakme,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1438,201162,Lg Kitchen Product 1162,Home,Kitchen,Lg,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1439,201163,Prestige Snacks Product 1163,Grocery,Snacks,Prestige,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1440,201164,Adidas Footwear Product 1164,Fashion,Footwear,Adidas,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1441,201165,Nestle Footwear Product 1165,Fashion,Footwear,Nestle,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1442,201166,Nike Beverages Product 1166,Grocery,Beverages,Nike,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1443,201167,Puma Footwear Product 1167,Fashion,Footwear,Puma,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1444,201168,Nike Beverages Product 1168,Grocery,Beverages,Nike,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1445,201169,Samsung Snacks Product 1169,Grocery,Snacks,Samsung,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1446,201170,Lakme Footwear Product 1170,Fashion,Footwear,Lakme,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1447,201171,Adidas Laptops Product 1171,Electronics,Laptops,Adidas,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1448,201172,Lakme Kitchen Product 1172,Home,Kitchen,Lakme,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1449,201173,Nike Men Product 1173,Fashion,Men,Nike,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1450,201174,Tata Kitchen Product 1174,Home,Kitchen,Tata,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1451,201175,Samsung Mobiles Product 1175,Electronics,Mobiles,Samsung,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1452,201176,Nike Laptops Product 1176,Electronics,Laptops,Nike,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1453,201177,Adidas Footwear Product 1177,Fashion,Footwear,Adidas,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1454,201178,Samsung Footwear Product 1178,Fashion,Footwear,Samsung,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1455,201179,Samsung Hair Care Product 1179,Beauty,Hair Care,Samsung,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1456,201180,Prestige Mobiles Product 1180,Electronics,Mobiles,Prestige,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1457,201181,Lg Snacks Product 1181,Grocery,Snacks,Lg,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1458,201182,Apple Snacks Product 1182,Grocery,Snacks,Apple,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1459,201183,Nike Accessories Product 1183,Electronics,Accessories,Nike,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1460,201184,Sony Furniture Product 1184,Home,Furniture,Sony,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1461,201185,Philips Mobiles Product 1185,Electronics,Mobiles,Philips,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1462,201186,Prestige Personal Care Product 1186,Beauty,Personal Care,Prestige,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1463,201187,Tata Hair Care Product 1187,Beauty,Hair Care,Tata,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1464,201188,Philips Furniture Product 1188,Home,Furniture,Philips,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1465,201189,Nike Women Product 1189,Fashion,Women,Nike,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1466,201190,Adidas Women Product 1190,Fashion,Women,Adidas,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1467,201191,Nestle Men Product 1191,Fashion,Men,Nestle,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1468,201192,Apple Kitchen Product 1192,Home,Kitchen,Apple,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1469,201193,Nike Women Product 1193,Fashion,Women,Nike,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1470,201194,Lg Personal Care Product 1194,Beauty,Personal Care,Lg,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1471,201195,Adidas Decor Product 1195,Home,Decor,Adidas,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1472,201196,Philips Men Product 1196,Fashion,Men,Philips,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1473,201197,Samsung Men Product 1197,Fashion,Men,Samsung,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1474,201198,Sony Decor Product 1198,Home,Decor,Sony,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1475,201199,Tata Men Product 1199,Fashion,Men,Tata,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1476,201200,Nestle Beverages Product 1200,Grocery,Beverages,Nestle,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1477,201201,Adidas Mobiles Product 1201,Electronics,Mobiles,Adidas,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1478,201202,Tata Furniture Product 1202,Home,Furniture,Tata,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1479,201203,Nike Mobiles Product 1203,Electronics,Mobiles,Nike,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1480,201204,Apple Women Product 1204,Fashion,Women,Apple,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1481,201205,Lakme Snacks Product 1205,Grocery,Snacks,Lakme,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1482,201206,Prestige Personal Care Product 1206,Beauty,Personal Care,Prestige,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1483,201207,Lg Beverages Product 1207,Grocery,Beverages,Lg,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1484,201208,Adidas Women Product 1208,Fashion,Women,Adidas,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1485,201209,Puma Footwear Product 1209,Fashion,Footwear,Puma,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1486,201210,Tata Beverages Product 1210,Grocery,Beverages,Tata,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1487,201211,Lakme Women Product 1211,Fashion,Women,Lakme,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1488,201212,Tata Kitchen Product 1212,Home,Kitchen,Tata,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1489,201213,Philips Footwear Product 1213,Fashion,Footwear,Philips,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1490,201214,Lg Furniture Product 1214,Home,Furniture,Lg,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1491,201215,Tata Skin Care Product 1215,Beauty,Skin Care,Tata,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1492,201216,Adidas Mobiles Product 1216,Electronics,Mobiles,Adidas,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1493,201217,Adidas Decor Product 1217,Home,Decor,Adidas,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1494,201218,Lg Personal Care Product 1218,Beauty,Personal Care,Lg,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1495,201219,Samsung Laptops Product 1219,Electronics,Laptops,Samsung,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1496,201220,Sony Kitchen Product 1220,Home,Kitchen,Sony,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1497,201221,Samsung Decor Product 1221,Home,Decor,Samsung,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1498,201222,Puma Men Product 1222,Fashion,Men,Puma,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1499,201223,Puma Personal Care Product 1223,Beauty,Personal Care,Puma,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1500,201224,Puma Women Product 1224,Fashion,Women,Puma,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1501,201225,Prestige Skin Care Product 1225,Beauty,Skin Care,Prestige,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1502,201226,Nike Staples Product 1226,Grocery,Staples,Nike,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1503,201227,Adidas Skin Care Product 1227,Beauty,Skin Care,Adidas,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1504,201228,Nike Decor Product 1228,Home,Decor,Nike,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1505,201229,Tata Accessories Product 1229,Electronics,Accessories,Tata,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1506,201230,Puma Men Product 1230,Fashion,Men,Puma,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1507,201231,Nestle Accessories Product 1231,Electronics,Accessories,Nestle,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1508,201232,Tata Hair Care Product 1232,Beauty,Hair Care,Tata,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1509,201233,Nike Footwear Product 1233,Fashion,Footwear,Nike,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1510,201234,Lg Snacks Product 1234,Grocery,Snacks,Lg,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1511,201235,Apple Accessories Product 1235,Electronics,Accessories,Apple,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1512,201236,Samsung Hair Care Product 1236,Beauty,Hair Care,Samsung,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1513,201237,Apple Women Product 1237,Fashion,Women,Apple,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1514,201238,Lg Mobiles Product 1238,Electronics,Mobiles,Lg,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1515,201239,Lakme Personal Care Product 1239,Beauty,Personal Care,Lakme,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1516,201240,Nestle Beverages Product 1240,Grocery,Beverages,Nestle,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1517,201241,Nike Beverages Product 1241,Grocery,Beverages,Nike,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1518,201242,Nestle Accessories Product 1242,Electronics,Accessories,Nestle,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1519,201243,Sony Laptops Product 1243,Electronics,Laptops,Sony,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1520,201244,Lg Accessories Product 1244,Electronics,Accessories,Lg,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1521,201245,Lg Decor Product 1245,Home,Decor,Lg,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1522,201246,Nike Beverages Product 1246,Grocery,Beverages,Nike,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1523,201247,Lg Footwear Product 1247,Fashion,Footwear,Lg,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1524,201248,Puma Beverages Product 1248,Grocery,Beverages,Puma,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1525,201249,Philips Women Product 1249,Fashion,Women,Philips,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1526,201250,Adidas Hair Care Product 1250,Beauty,Hair Care,Adidas,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1527,201251,Apple Hair Care Product 1251,Beauty,Hair Care,Apple,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1528,201252,Prestige Kitchen Product 1252,Home,Kitchen,Prestige,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1529,201253,Nike Furniture Product 1253,Home,Furniture,Nike,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1530,201254,Samsung Skin Care Product 1254,Beauty,Skin Care,Samsung,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1531,201255,Nike Skin Care Product 1255,Beauty,Skin Care,Nike,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1532,201256,Lg Skin Care Product 1256,Beauty,Skin Care,Lg,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1533,201257,Apple Beverages Product 1257,Grocery,Beverages,Apple,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1534,201258,Sony Women Product 1258,Fashion,Women,Sony,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1535,201259,Sony Laptops Product 1259,Electronics,Laptops,Sony,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1536,201260,Philips Personal Care Product 1260,Beauty,Personal Care,Philips,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1537,201261,Nike Personal Care Product 1261,Beauty,Personal Care,Nike,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1538,201262,Adidas Men Product 1262,Fashion,Men,Adidas,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1539,201263,Lg Personal Care Product 1263,Beauty,Personal Care,Lg,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1540,201264,Samsung Skin Care Product 1264,Beauty,Skin Care,Samsung,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1541,201265,Lakme Laptops Product 1265,Electronics,Laptops,Lakme,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1542,201266,Apple Laptops Product 1266,Electronics,Laptops,Apple,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1543,201267,Adidas Women Product 1267,Fashion,Women,Adidas,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1544,201268,Lakme Skin Care Product 1268,Beauty,Skin Care,Lakme,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1545,201269,Samsung Beverages Product 1269,Grocery,Beverages,Samsung,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1546,201270,Sony Laptops Product 1270,Electronics,Laptops,Sony,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1547,201271,Lakme Footwear Product 1271,Fashion,Footwear,Lakme,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1548,201272,Puma Women Product 1272,Fashion,Women,Puma,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1549,201273,Sony Furniture Product 1273,Home,Furniture,Sony,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1550,201274,Samsung Laptops Product 1274,Electronics,Laptops,Samsung,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1551,201275,Adidas Footwear Product 1275,Fashion,Footwear,Adidas,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1552,201276,Samsung Staples Product 1276,Grocery,Staples,Samsung,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1553,201277,Lakme Men Product 1277,Fashion,Men,Lakme,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1554,201278,Lg Decor Product 1278,Home,Decor,Lg,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1555,201279,Nestle Staples Product 1279,Grocery,Staples,Nestle,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1556,201280,Lakme Accessories Product 1280,Electronics,Accessories,Lakme,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1557,201281,Puma Furniture Product 1281,Home,Furniture,Puma,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1558,201282,Nestle Skin Care Product 1282,Beauty,Skin Care,Nestle,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1559,201283,Tata Kitchen Product 1283,Home,Kitchen,Tata,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1560,201284,Nike Snacks Product 1284,Grocery,Snacks,Nike,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1561,201285,Apple Laptops Product 1285,Electronics,Laptops,Apple,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1562,201286,Samsung Laptops Product 1286,Electronics,Laptops,Samsung,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1563,201287,Lakme Laptops Product 1287,Electronics,Laptops,Lakme,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1564,201288,Prestige Men Product 1288,Fashion,Men,Prestige,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1565,201289,Philips Laptops Product 1289,Electronics,Laptops,Philips,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1566,201290,Nestle Kitchen Product 1290,Home,Kitchen,Nestle,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1567,201291,Lakme Furniture Product 1291,Home,Furniture,Lakme,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1568,201292,Puma Staples Product 1292,Grocery,Staples,Puma,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1569,201293,Lg Beverages Product 1293,Grocery,Beverages,Lg,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1570,201294,Adidas Beverages Product 1294,Grocery,Beverages,Adidas,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
1571,201295,Apple Kitchen Product 1295,Home,Kitchen,Apple,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
