PRODUCT_ID,PRODUCT_NAME,CATEGORY,SUB_CATEGORY,BRAND,UNIT_PRICE,COST_PRICE,PRODUCT_STATUS,CREATED_DATE,UPDATED_DATE
200980,Sony Decor Product 980,Home,Decor,Sony,89986.97,54258.55,INACTIVE,2024-11-26 12:00:00,2025-03-24 12:00:00
200981,Prestige Furniture Product 981,Home,Furniture,Prestige,38552.23,30615.61,DISCONTINUED,2023-04-21 03:00:00,2023-05-19 03:00:00
200982,Sony Personal Care Product 982,Beauty,Personal Care,Sony,85505.09,45771.71,ACTIVE,2025-02-20 04:00:00,2025-09-24 04:00:00
200983,Lakme Furniture Product 983,Home,Furniture,Lakme,43554.13,31101.67,INACTIVE,2023-05-28 00:00:00,2024-01-26 00:00:00
200984,Lakme Snacks Product 984,Grocery,Snacks,Lakme,92750.88,82411.31,ACTIVE,2025-02-06 00:00:00,2025-07-25 00:00:00
200985,Samsung Hair Care Product 985,Beauty,Hair Care,Samsung,14026.79,9536.84,INACTIVE,2025-05-12 20:00:00,2025-07-10 20:00:00
200986,Samsung Laptops Product 986,Electronics,Laptops,Samsung,33455.82,28622.21,INACTIVE,2023-05-25 09:00:00,2023-09-11 09:00:00
200987,Sony Beverages Product 987,Grocery,Beverages,Sony,55444.42,32237.39,ACTIVE,2023-03-14 10:00:00,2023-09-30 10:00:00
200988,Sony Skin Care Product 988,Beauty,Skin Care,Sony,81025.06,39868.61,INACTIVE,2024-12-16 18:00:00,2025-02-06 18:00:00
200989,LG Laptops Product 989,Electronics,Laptops,LG,2384.37,1534.42,DISCONTINUED,2025-05-17 03:00:00,2026-02-17 03:00:00
200990,Philips Staples Product 990,Grocery,Staples,Philips,94209.2,63103.36,DISCONTINUED,2024-09-01 15:00:00,2025-04-26 15:00:00
200991,Samsung Women Product 991,Fashion,Women,Samsung,12797.18,9895.04,DISCONTINUED,2025-05-05 22:00:00,2025-12-01 22:00:00
200992,Tata Beverages Product 992,Grocery,Beverages,Tata,89608.19,69875.27,DISCONTINUED,2023-11-25 03:00:00,2024-02-20 03:00:00
200993,Lakme Beverages Product 993,Grocery,Beverages,Lakme,6403.34,4290.71,INACTIVE,2023-06-29 12:00:00,2023-07-28 12:00:00
200994,Nestle Laptops Product 994,Electronics,Laptops,Nestle,34653.01,18769.48,INACTIVE,2023-05-11 01:00:00,2024-01-08 01:00:00
200995,Sony Kitchen Product 995,Home,Kitchen,Sony,77020.33,47833.25,ACTIVE,2023-04-27 21:00:00,2023-09-28 21:00:00
200996,Sony Decor Product 996,Home,Decor,Sony,94344.28,67221.77,ACTIVE,2023-10-29 14:00:00,2024-03-08 14:00:00
200997,Puma Skin Care Product 997,Beauty,Skin Care,Puma,74222.07,65938.16,DISCONTINUED,2024-11-26 18:00:00,2025-09-02 18:00:00
200998,Samsung Staples Product 998,Grocery,Staples,Samsung,9764.67,5691.93,DISCONTINUED,2024-03-20 04:00:00,2024-11-19 04:00:00
200999,Puma Footwear Product 999,Fashion,Footwear,Puma,61592.76,54319.52,INACTIVE,2024-02-04 12:00:00,2024-04-05 12:00:00
201000,Puma Footwear Product 1000,Fashion,Footwear,Puma,71024.88,40902.0,DISCONTINUED,2024-02-14 20:00:00,2024-11-30 20:00:00
201001,Nestle Mobiles Product 1001,Electronics,Mobiles,Nestle,56927.18,36053.47,DISCONTINUED,2023-04-30 16:00:00,2023-08-30 16:00:00
201002,Nestle Staples Product 1002,Grocery,Staples,Nestle,48311.19,22845.84,ACTIVE,2023-10-14 21:00:00,2024-08-05 21:00:00
201003,Apple Furniture Product 1003,Home,Furniture,Apple,19116.81,13284.16,INACTIVE,2023-01-15 11:00:00,2023-02-25 11:00:00
201004,Lakme Men Product 1004,Fashion,Men,Lakme,6876.15,3694.02,INACTIVE,2025-02-14 12:00:00,2025-09-04 12:00:00
201005,Tata Hair Care Product 1005,Beauty,Hair Care,Tata,76495.43,34694.95,INACTIVE,2023-11-23 01:00:00,2024-07-20 01:00:00
201006,Philips Laptops Product 1006,Electronics,Laptops,Philips,42869.01,22017.37,INACTIVE,2025-05-26 14:00:00,2025-08-07 14:00:00
201007,Adidas Women Product 1007,Fashion,Women,Adidas,67502.16,45005.68,INACTIVE,2024-02-26 09:00:00,2024-10-29 09:00:00
201008,Nestle Footwear Product 1008,Fashion,Footwear,Nestle,29857.94,26253.49,INACTIVE,2023-05-28 16:00:00,2024-01-27 16:00:00
201009,Samsung Men Product 1009,Fashion,Men,Samsung,18146.16,12965.93,INACTIVE,2025-05-15 16:00:00,2026-02-27 16:00:00
201010,Adidas Footwear Product 1010,Fashion,Footwear,Adidas,60449.09,31020.87,INACTIVE,2024-08-19 21:00:00,2025-02-18 21:00:00
201011,Philips Women Product 1011,Fashion,Women,Philips,27612.92,23251.97,ACTIVE,2025-03-08 16:00:00,2025-06-28 16:00:00
201012,Apple Mobiles Product 1012,Electronics,Mobiles,Apple,31089.46,18412.97,INACTIVE,2024-07-01 20:00:00,2024-09-23 20:00:00
201013,Samsung Laptops Product 1013,Electronics,Laptops,Samsung,99819.87,77899.02,ACTIVE,2025-04-12 19:00:00,2026-01-04 19:00:00
201014,LG Mobiles Product 1014,Electronics,Mobiles,LG,70048.62,61565.24,ACTIVE,2023-04-06 20:00:00,2023-05-13 20:00:00
201015,Puma Hair Care Product 1015,Beauty,Hair Care,Puma,74183.52,65795.66,INACTIVE,2023-08-14 11:00:00,2023-11-23 11:00:00
201016,LG Men Product 1016,Fashion,Men,LG,66476.2,55286.88,ACTIVE,2023-05-13 15:00:00,2023-09-29 15:00:00
201017,Lakme Beverages Product 1017,Grocery,Beverages,Lakme,99245.69,85036.08,DISCONTINUED,2023-09-04 06:00:00,2023-11-25 06:00:00
201018,Adidas Personal Care Product 1018,Beauty,Personal Care,Adidas,70307.84,57652.67,DISCONTINUED,2025-01-02 08:00:00,2025-06-13 08:00:00
201019,Puma Mobiles Product 1019,Electronics,Mobiles,Puma,30305.32,22403.78,ACTIVE,2025-01-05 12:00:00,2025-01-23 12:00:00
201020,LG Beverages Product 1020,Grocery,Beverages,LG,76149.84,40155.23,DISCONTINUED,2024-09-27 07:00:00,2024-11-24 07:00:00
201021,Nestle Accessories Product 1021,Electronics,Accessories,Nestle,81043.4,62470.11,INACTIVE,2024-10-17 06:00:00,2025-05-20 06:00:00
201022,LG Accessories Product 1022,Electronics,Accessories,LG,56287.77,36372.91,INACTIVE,2023-10-17 22:00:00,2024-07-18 22:00:00
201023,LG Beverages Product 1023,Grocery,Beverages,LG,26476.59,13607.96,DISCONTINUED,2023-03-01 09:00:00,2023-05-31 09:00:00
201024,Samsung Laptops Product 1024,Electronics,Laptops,Samsung,13601.09,7885.57,DISCONTINUED,2024-11-09 05:00:00,2025-07-23 05:00:00
201025,LG Snacks Product 1025,Grocery,Snacks,LG,22130.45,14360.99,DISCONTINUED,2024-12-04 00:00:00,2025-07-09 00:00:00
201026,Apple Furniture Product 1026,Home,Furniture,Apple,51385.21,25913.64,ACTIVE,2024-08-30 17:00:00,2024-09-26 17:00:00
201027,Puma Women Product 1027,Fashion,Women,Puma,27643.81,15721.0,ACTIVE,2023-09-06 11:00:00,2024-01-27 11:00:00
201028,Apple Beverages Product 1028,Grocery,Beverages,Apple,91932.45,53118.1,ACTIVE,2025-04-23 08:00:00,2025-06-22 08:00:00
201029,Adidas Personal Care Product 1029,Beauty,Personal Care,Adidas,83638.0,52676.82,ACTIVE,2025-01-13 12:00:00,2025-10-21 12:00:00
201030,Philips Snacks Product 1030,Grocery,Snacks,Philips,79594.55,43809.78,ACTIVE,2024-01-12 00:00:00,2024-11-07 00:00:00
201031,Puma Hair Care Product 1031,Beauty,Hair Care,Puma,30001.88,24874.17,ACTIVE,2023-12-12 08:00:00,2024-05-20 08:00:00
201032,Lakme Skin Care Product 1032,Beauty,Skin Care,Lakme,90160.23,48376.41,DISCONTINUED,2024-04-20 08:00:00,2024-11-16 08:00:00
201033,Samsung Footwear Product 1033,Fashion,Footwear,Samsung,27595.26,20191.35,DISCONTINUED,2025-02-13 17:00:00,2025-08-17 17:00:00
201034,Prestige Staples Product 1034,Grocery,Staples,Prestige,49154.47,36791.89,DISCONTINUED,2023-08-08 17:00:00,2023-12-23 17:00:00
201035,LG Furniture Product 1035,Home,Furniture,LG,83987.82,39616.02,DISCONTINUED,2023-10-07 10:00:00,2024-02-04 10:00:00
201036,Prestige Snacks Product 1036,Grocery,Snacks,Prestige,49868.67,43755.02,DISCONTINUED,2024-12-08 14:00:00,2025-04-13 14:00:00
201037,Prestige Laptops Product 1037,Electronics,Laptops,Prestige,10600.69,5449.15,INACTIVE,2023-03-23 17:00:00,2023-12-04 17:00:00
201038,Apple Staples Product 1038,Grocery,Staples,Apple,61862.59,45837.36,ACTIVE,2024-01-14 06:00:00,2024-10-26 06:00:00
201039,Nike Laptops Product 1039,Electronics,Laptops,Nike,23560.31,12893.61,INACTIVE,2024-03-29 22:00:00,2024-08-16 22:00:00
201040,Adidas Laptops Product 1040,Electronics,Laptops,Adidas,70126.65,32119.23,INACTIVE,2024-11-15 20:00:00,2025-01-20 20:00:00
201041,Adidas Accessories Product 1041,Electronics,Accessories,Adidas,2296.03,2018.21,INACTIVE,2025-01-28 13:00:00,2025-07-26 13:00:00
201042,Apple Mobiles Product 1042,Electronics,Mobiles,Apple,60930.33,53486.57,INACTIVE,2023-02-08 05:00:00,2023-03-12 05:00:00
201043,LG Kitchen Product 1043,Home,Kitchen,LG,35353.93,22676.95,ACTIVE,2025-05-06 20:00:00,2025-09-03 20:00:00
201044,Tata Women Product 1044,Fashion,Women,Tata,72902.12,42972.51,INACTIVE,2025-02-06 13:00:00,2025-07-18 13:00:00
201045,Nike Furniture Product 1045,Home,Furniture,Nike,82411.74,43665.32,DISCONTINUED,2024-06-27 11:00:00,2025-02-17 11:00:00
201046,Nestle Kitchen Product 1046,Home,Kitchen,Nestle,10228.71,6358.73,ACTIVE,2023-02-13 08:00:00,2023-11-14 08:00:00
201047,Samsung Footwear Product 1047,Fashion,Footwear,Samsung,43099.94,31039.86,ACTIVE,2024-01-30 14:00:00,2024-10-18 14:00:00
201048,Philips Personal Care Product 1048,Beauty,Personal Care,Philips,20412.96,15166.35,INACTIVE,2023-06-14 21:00:00,2023-10-24 21:00:00
201049,Tata Men Product 1049,Fashion,Men,Tata,67317.5,43498.0,DISCONTINUED,2023-05-10 19:00:00,2023-12-11 19:00:00
201050,Lakme Mobiles Product 1050,Electronics,Mobiles,Lakme,7287.6,5943.98,DISCONTINUED,2024-09-19 08:00:00,2024-11-16 08:00:00
201051,Nike Beverages Product 1051,Grocery,Beverages,Nike,17116.49,11344.41,ACTIVE,2023-02-27 01:00:00,2023-08-22 01:00:00
201052,Philips Women Product 1052,Fashion,Women,Philips,73897.88,36584.25,DISCONTINUED,2025-03-10 14:00:00,2025-11-01 14:00:00
201053,Apple Mobiles Product 1053,Electronics,Mobiles,Apple,36040.08,28735.4,ACTIVE,2023-05-17 07:00:00,2024-01-19 07:00:00
201054,Apple Men Product 1054,Fashion,Men,Apple,41759.63,37430.79,DISCONTINUED,2023-04-05 12:00:00,2023-09-14 12:00:00
201055,Puma Hair Care Product 1055,Beauty,Hair Care,Puma,26776.66,17622.46,INACTIVE,2023-04-07 11:00:00,2023-10-11 11:00:00
201056,Apple Women Product 1056,Fashion,Women,Apple,18053.27,14167.41,INACTIVE,2025-03-06 15:00:00,2025-04-05 15:00:00
201057,Adidas Mobiles Product 1057,Electronics,Mobiles,Adidas,41058.04,31609.32,ACTIVE,2024-01-14 21:00:00,2024-05-04 21:00:00
201058,Sony Hair Care Product 1058,Beauty,Hair Care,Sony,35962.81,20084.59,DISCONTINUED,2024-09-28 18:00:00,2025-06-05 18:00:00
201059,Lakme Mobiles Product 1059,Electronics,Mobiles,Lakme,28308.07,22474.51,ACTIVE,2024-07-22 04:00:00,2025-03-15 04:00:00
201060,Prestige Accessories Product 1060,Electronics,Accessories,Prestige,57031.8,30723.15,DISCONTINUED,2023-11-01 16:00:00,2023-12-29 16:00:00
201061,Samsung Personal Care Product 1061,Beauty,Personal Care,Samsung,80074.37,59011.22,DISCONTINUED,2024-04-15 03:00:00,2025-01-05 03:00:00
201062,Prestige Kitchen Product 1062,Home,Kitchen,Prestige,33872.89,22702.18,INACTIVE,2025-03-24 08:00:00,2025-06-27 08:00:00
201063,Sony Beverages Product 1063,Grocery,Beverages,Sony,23076.27,13556.92,DISCONTINUED,2024-04-12 19:00:00,2024-10-31 19:00:00
201064,LG Personal Care Product 1064,Beauty,Personal Care,LG,29668.1,22249.52,INACTIVE,2023-10-01 04:00:00,2024-05-15 04:00:00
201065,Apple Skin Care Product 1065,Beauty,Skin Care,Apple,1793.32,1464.82,INACTIVE,2024-05-23 05:00:00,2025-02-23 05:00:00
201066,Prestige Mobiles Product 1066,Electronics,Mobiles,Prestige,84115.6,56348.88,INACTIVE,2024-09-15 20:00:00,2025-02-05 20:00:00
201067,Puma Footwear Product 1067,Fashion,Footwear,Puma,16053.94,10222.57,ACTIVE,2024-11-15 09:00:00,2025-02-09 09:00:00
201068,Tata Women Product 1068,Fashion,Women,Tata,3752.78,2539.46,INACTIVE,2024-10-09 23:00:00,2025-07-10 23:00:00
201069,Prestige Decor Product 1069,Home,Decor,Prestige,28239.54,21480.88,ACTIVE,2024-03-13 19:00:00,2024-05-06 19:00:00
201070,LG Personal Care Product 1070,Beauty,Personal Care,LG,44116.08,31733.94,DISCONTINUED,2023-10-31 12:00:00,2024-07-24 12:00:00
201071,Puma Personal Care Product 1071,Beauty,Personal Care,Puma,23881.33,15124.0,INACTIVE,2024-08-29 01:00:00,2024-11-27 01:00:00
201072,Philips Personal Care Product 1072,Beauty,Personal Care,Philips,28827.07,16416.13,DISCONTINUED,2024-11-30 22:00:00,2025-04-07 22:00:00
201073,Nike Accessories Product 1073,Electronics,Accessories,Nike,62180.95,33374.84,INACTIVE,2023-09-07 10:00:00,2023-11-11 10:00:00
201074,Adidas Women Product 1074,Fashion,Women,Adidas,696.95,402.4,INACTIVE,2023-06-21 17:00:00,2024-01-03 17:00:00
201075,Nike Accessories Product 1075,Electronics,Accessories,Nike,54452.77,36976.97,ACTIVE,2024-05-30 11:00:00,2024-07-30 11:00:00
201076,Apple Skin Care Product 1076,Beauty,Skin Care,Apple,1326.48,1187.56,ACTIVE,2024-09-06 22:00:00,2024-11-27 22:00:00
201077,Philips Decor Product 1077,Home,Decor,Philips,64567.9,52709.68,ACTIVE,2024-07-23 18:00:00,2024-10-16 18:00:00
201078,LG Accessories Product 1078,Electronics,Accessories,LG,44627.02,29258.08,DISCONTINUED,2024-01-04 04:00:00,2024-09-20 04:00:00
201079,Lakme Staples Product 1079,Grocery,Staples,Lakme,36537.68,17548.91,ACTIVE,2023-11-06 15:00:00,2024-03-10 15:00:00
201080,Sony Men Product 1080,Fashion,Men,Sony,239.77,181.79,DISCONTINUED,2024-03-22 11:00:00,2024-08-31 11:00:00
201081,Lakme Accessories Product 1081,Electronics,Accessories,Lakme,23800.58,16383.25,INACTIVE,2024-01-18 13:00:00,2024-04-22 13:00:00
201082,Philips Personal Care Product 1082,Beauty,Personal Care,Philips,77371.04,38502.1,DISCONTINUED,2024-01-05 21:00:00,2024-08-25 21:00:00
201083,Tata Men Product 1083,Fashion,Men,Tata,44727.74,38392.19,INACTIVE,2023-02-21 21:00:00,2023-10-24 21:00:00
201084,Philips Accessories Product 1084,Electronics,Accessories,Philips,88299.7,75167.98,INACTIVE,2024-04-02 09:00:00,2024-07-23 09:00:00
201085,Samsung Skin Care Product 1085,Beauty,Skin Care,Samsung,80529.81,63060.3,ACTIVE,2024-06-28 09:00:00,2024-09-10 09:00:00
201086,Samsung Beverages Product 1086,Grocery,Beverages,Samsung,34488.58,25071.71,INACTIVE,2023-06-16 02:00:00,2024-02-22 02:00:00
201087,Lakme Skin Care Product 1087,Beauty,Skin Care,Lakme,29023.09,13472.3,INACTIVE,2023-08-05 08:00:00,2024-03-27 08:00:00
201088,Samsung Kitchen Product 1088,Home,Kitchen,Samsung,3378.92,1730.09,INACTIVE,2023-11-09 12:00:00,2024-07-22 12:00:00
201089,Lakme Kitchen Product 1089,Home,Kitchen,Lakme,91381.61,69542.81,ACTIVE,2023-02-28 05:00:00,2023-11-02 05:00:00
201090,Nestle Accessories Product 1090,Electronics,Accessories,Nestle,21478.05,14367.19,DISCONTINUED,2024-03-13 19:00:00,2024-05-29 19:00:00
201091,Nike Hair Care Product 1091,Beauty,Hair Care,Nike,6270.43,5050.67,ACTIVE,2024-04-16 05:00:00,2024-05-24 05:00:00
201092,Lakme Skin Care Product 1092,Beauty,Skin Care,Lakme,79706.45,54883.25,ACTIVE,2024-08-10 11:00:00,2024-11-25 11:00:00
201093,Prestige Furniture Product 1093,Home,Furniture,Prestige,93127.79,72417.5,DISCONTINUED,2024-12-26 23:00:00,2025-05-01 23:00:00
201094,Nike Footwear Product 1094,Fashion,Footwear,Nike,19240.21,11579.17,INACTIVE,2023-10-05 08:00:00,2024-02-28 08:00:00
201095,Nestle Snacks Product 1095,Grocery,Snacks,Nestle,59818.11,27468.27,ACTIVE,2023-03-03 19:00:00,2023-07-13 19:00:00
201096,Prestige Personal Care Product 1096,Beauty,Personal Care,Prestige,63592.44,46015.0,INACTIVE,2025-03-02 03:00:00,2025-11-30 03:00:00
201097,Adidas Skin Care Product 1097,Beauty,Skin Care,Adidas,22761.84,19253.61,INACTIVE,2024-09-02 08:00:00,2024-09-02 08:00:00
201098,Prestige Kitchen Product 1098,Home,Kitchen,Prestige,15687.62,8252.81,DISCONTINUED,2023-09-18 07:00:00,2024-05-31 07:00:00
201099,Prestige Decor Product 1099,Home,Decor,Prestige,31618.67,21288.28,DISCONTINUED,2024-09-27 03:00:00,2025-03-17 03:00:00
201100,Tata Men Product 1100,Fashion,Men,Tata,41412.38,24340.42,INACTIVE,2023-01-27 09:00:00,2023-10-20 09:00:00
201101,Prestige Furniture Product 1101,Home,Furniture,Prestige,63029.62,40886.76,INACTIVE,2023-01-12 17:00:00,2023-09-09 17:00:00
201102,Puma Footwear Product 1102,Fashion,Footwear,Puma,32005.39,20507.78,ACTIVE,2023-05-15 13:00:00,2023-06-04 13:00:00
201103,Puma Footwear Product 1103,Fashion,Footwear,Puma,20918.74,18513.95,INACTIVE,2025-05-07 03:00:00,2025-08-16 03:00:00
201104,Prestige Snacks Product 1104,Grocery,Snacks,Prestige,29950.53,17441.19,ACTIVE,2024-03-12 20:00:00,2024-11-16 20:00:00
201105,Tata Footwear Product 1105,Fashion,Footwear,Tata,63346.83,46923.28,ACTIVE,2023-03-22 15:00:00,2023-04-20 15:00:00
201106,Lakme Women Product 1106,Fashion,Women,Lakme,8721.98,6969.52,DISCONTINUED,2025-03-24 17:00:00,2025-07-04 17:00:00
201107,Puma Mobiles Product 1107,Electronics,Mobiles,Puma,25131.27,12344.92,DISCONTINUED,2025-02-25 05:00:00,2025-06-01 05:00:00
201108,Nike Men Product 1108,Fashion,Men,Nike,77407.36,54251.47,ACTIVE,2024-09-17 19:00:00,2025-05-27 19:00:00
201109,Nestle Skin Care Product 1109,Beauty,Skin Care,Nestle,26341.09,21325.74,DISCONTINUED,2023-09-27 03:00:00,2024-07-21 03:00:00
201110,LG Decor Product 1110,Home,Decor,LG,8074.52,7174.91,ACTIVE,2024-03-12 09:00:00,2024-08-13 09:00:00
201111,Puma Kitchen Product 1111,Home,Kitchen,Puma,12850.8,11383.37,ACTIVE,2023-12-27 17:00:00,2024-03-17 17:00:00
201112,Apple Skin Care Product 1112,Beauty,Skin Care,Apple,2944.06,1397.96,INACTIVE,2025-03-04 22:00:00,2025-09-24 22:00:00
201113,Apple Hair Care Product 1113,Beauty,Hair Care,Apple,4612.01,2551.05,ACTIVE,2024-04-02 12:00:00,2025-01-01 12:00:00
201114,Nestle Mobiles Product 1114,Electronics,Mobiles,Nestle,67353.51,30700.72,ACTIVE,2025-03-05 20:00:00,2025-07-10 20:00:00
201115,Adidas Beverages Product 1115,Grocery,Beverages,Adidas,43553.11,23692.1,ACTIVE,2024-06-22 04:00:00,2024-12-30 04:00:00
201116,Samsung Mobiles Product 1116,Electronics,Mobiles,Samsung,84624.16,57564.25,ACTIVE,2025-01-05 02:00:00,2025-10-13 02:00:00
201117,Samsung Decor Product 1117,Home,Decor,Samsung,27599.28,15497.52,ACTIVE,2024-10-03 03:00:00,2025-07-10 03:00:00
201118,Samsung Laptops Product 1118,Electronics,Laptops,Samsung,9446.67,5430.62,DISCONTINUED,2024-08-10 19:00:00,2024-11-22 19:00:00
201119,Nike Hair Care Product 1119,Beauty,Hair Care,Nike,7673.06,5014.32,DISCONTINUED,2024-05-22 12:00:00,2025-01-22 12:00:00
201120,Apple Women Product 1120,Fashion,Women,Apple,16478.54,12602.44,ACTIVE,2024-12-24 18:00:00,2025-09-30 18:00:00
201121,Puma Staples Product 1121,Grocery,Staples,Puma,80762.08,53587.06,INACTIVE,2023-03-10 02:00:00,2023-03-25 02:00:00
201122,Lakme Snacks Product 1122,Grocery,Snacks,Lakme,89882.47,65477.6,DISCONTINUED,2024-12-22 15:00:00,2024-12-24 15:00:00
201123,LG Furniture Product 1123,Home,Furniture,LG,17890.35,15437.46,INACTIVE,2024-08-24 01:00:00,2025-01-04 01:00:00
201124,Nike Kitchen Product 1124,Home,Kitchen,Nike,83856.85,63997.35,INACTIVE,2024-06-18 07:00:00,2024-08-11 07:00:00
201125,Nike Kitchen Product 1125,Home,Kitchen,Nike,143.88,72.67,DISCONTINUED,2023-12-18 14:00:00,2024-05-21 14:00:00
201126,Tata Decor Product 1126,Home,Decor,Tata,71544.59,47262.58,DISCONTINUED,2024-11-20 08:00:00,2025-06-21 08:00:00
201127,Apple Footwear Product 1127,Fashion,Footwear,Apple,99252.13,74518.92,DISCONTINUED,2024-11-21 09:00:00,2025-01-01 09:00:00
201128,Puma Women Product 1128,Fashion,Women,Puma,30186.49,16188.53,DISCONTINUED,2023-03-23 20:00:00,2023-09-21 20:00:00
201129,Philips Accessories Product 1129,Electronics,Accessories,Philips,87984.26,69373.51,DISCONTINUED,2025-06-17 18:00:00,2025-12-06 18:00:00
201130,Nike Footwear Product 1130,Fashion,Footwear,Nike,40120.54,33708.81,DISCONTINUED,2023-08-17 08:00:00,2023-11-03 08:00:00
201131,Nestle Staples Product 1131,Grocery,Staples,Nestle,98402.82,52061.8,ACTIVE,2023-03-30 22:00:00,2023-12-01 22:00:00
201132,LG Snacks Product 1132,Grocery,Snacks,LG,6101.85,4252.8,DISCONTINUED,2023-03-03 12:00:00,2023-09-27 12:00:00
201133,Prestige Snacks Product 1133,Grocery,Snacks,Prestige,50348.49,23892.4,DISCONTINUED,2023-04-27 21:00:00,2023-09-07 21:00:00
201134,Tata Furniture Product 1134,Home,Furniture,Tata,51542.91,25516.96,ACTIVE,2023-06-29 17:00:00,2023-08-12 17:00:00
201135,Samsung Footwear Product 1135,Fashion,Footwear,Samsung,47968.2,35834.86,INACTIVE,2023-09-20 15:00:00,2023-10-09 15:00:00
201136,Tata Men Product 1136,Fashion,Men,Tata,13089.99,8776.91,ACTIVE,2024-10-26 23:00:00,2025-03-15 23:00:00
201137,Nike Beverages Product 1137,Grocery,Beverages,Nike,60903.67,32121.63,DISCONTINUED,2024-07-02 20:00:00,2024-10-04 20:00:00
201138,Puma Hair Care Product 1138,Beauty,Hair Care,Puma,10465.57,6911.18,ACTIVE,2024-10-13 08:00:00,2025-04-13 08:00:00
201139,Nestle Footwear Product 1139,Fashion,Footwear,Nestle,32900.1,22641.42,INACTIVE,2025-04-14 18:00:00,2025-08-16 18:00:00
201140,Puma Mobiles Product 1140,Electronics,Mobiles,Puma,7013.92,4069.09,ACTIVE,2023-07-04 07:00:00,2023-09-18 07:00:00
201141,Adidas Hair Care Product 1141,Beauty,Hair Care,Adidas,7021.25,3389.65,ACTIVE,2023-09-06 16:00:00,2024-06-30 16:00:00
201142,Prestige Men Product 1142,Fashion,Men,Prestige,63730.92,40453.94,ACTIVE,2025-05-30 23:00:00,2025-09-13 23:00:00
201143,Lakme Footwear Product 1143,Fashion,Footwear,Lakme,60504.46,46604.13,ACTIVE,2023-05-07 15:00:00,2023-07-21 15:00:00
201144,Apple Furniture Product 1144,Home,Furniture,Apple,25997.84,21343.21,ACTIVE,2024-02-11 12:00:00,2024-10-31 12:00:00
201145,LG Snacks Product 1145,Grocery,Snacks,LG,23290.5,15192.13,DISCONTINUED,2024-04-15 03:00:00,2025-01-21 03:00:00
201146,Adidas Snacks Product 1146,Grocery,Snacks,Adidas,15717.26,13406.8,INACTIVE,2024-05-26 14:00:00,2025-01-08 14:00:00
201147,Tata Staples Product 1147,Grocery,Staples,Tata,57273.4,35869.07,DISCONTINUED,2023-12-28 14:00:00,2024-01-12 14:00:00
201148,Nestle Decor Product 1148,Home,Decor,Nestle,19494.6,11119.92,DISCONTINUED,2024-10-10 07:00:00,2025-01-30 07:00:00
201149,Samsung Furniture Product 1149,Home,Furniture,Samsung,12798.35,7947.81,ACTIVE,2024-07-18 10:00:00,2025-05-03 10:00:00
201150,Lakme Kitchen Product 1150,Home,Kitchen,Lakme,80270.11,50171.4,ACTIVE,2025-02-21 11:00:00,2025-09-22 11:00:00
201151,Nike Men Product 1151,Fashion,Men,Nike,31872.22,22208.15,INACTIVE,2025-01-08 10:00:00,2025-02-14 10:00:00
201152,Prestige Furniture Product 1152,Home,Furniture,Prestige,56613.52,50235.89,ACTIVE,2023-06-27 00:00:00,2023-08-07 00:00:00
201153,Apple Footwear Product 1153,Fashion,Footwear,Apple,7656.6,4578.92,ACTIVE,2023-12-14 22:00:00,2024-09-16 22:00:00
201154,Lakme Decor Product 1154,Home,Decor,Lakme,72263.95,37967.95,DISCONTINUED,2024-05-03 10:00:00,2024-05-23 10:00:00
201155,Sony Skin Care Product 1155,Beauty,Skin Care,Sony,20206.46,12854.75,DISCONTINUED,2023-03-26 07:00:00,2023-10-01 07:00:00
201156,Apple Beverages Product 1156,Grocery,Beverages,Apple,55904.37,46920.09,INACTIVE,2023-12-07 22:00:00,2024-03-16 22:00:00
201157,LG Beverages Product 1157,Grocery,Beverages,LG,63612.83,50260.01,ACTIVE,2023-10-13 04:00:00,2024-03-22 04:00:00
201158,Sony Skin Care Product 1158,Beauty,Skin Care,Sony,62270.87,34711.83,INACTIVE,2024-07-03 01:00:00,2025-02-26 01:00:00
201159,Prestige Mobiles Product 1159,Electronics,Mobiles,Prestige,23586.59,19132.41,INACTIVE,2023-09-23 00:00:00,2023-10-31 00:00:00
201160,Puma Men Product 1160,Fashion,Men,Puma,40621.87,18936.14,ACTIVE,2024-08-03 10:00:00,2024-09-28 10:00:00
201161,Lakme Kitchen Product 1161,Home,Kitchen,Lakme,37334.21,19904.08,ACTIVE,2024-03-20 05:00:00,2024-12-22 05:00:00
201162,LG Kitchen Product 1162,Home,Kitchen,LG,82002.4,62570.11,INACTIVE,2024-05-11 20:00:00,2025-03-07 20:00:00
201163,Prestige Snacks Product 1163,Grocery,Snacks,Prestige,14801.52,6735.82,ACTIVE,2025-06-13 03:00:00,2025-10-20 03:00:00
201164,Adidas Footwear Product 1164,Fashion,Footwear,Adidas,46593.8,41140.02,DISCONTINUED,2025-02-28 23:00:00,2025-06-12 23:00:00
201165,Nestle Footwear Product 1165,Fashion,Footwear,Nestle,94697.87,81031.69,DISCONTINUED,2025-02-05 20:00:00,2025-11-10 20:00:00
201166,Nike Beverages Product 1166,Grocery,Beverages,Nike,84984.43,46547.68,ACTIVE,2023-06-03 06:00:00,2023-06-06 06:00:00
201167,Puma Footwear Product 1167,Fashion,Footwear,Puma,33683.86,27950.25,ACTIVE,2025-05-11 09:00:00,2025-12-13 09:00:00
